routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,case,wall_us_mean,wall_us_ci95,total_ns_mean,total_ns_ci95,total_us_mean,total_us_ci95,calls_mean,calls_ci95,avg_ns_mean,avg_ns_ci95,rss_kb_mean,rss_kb_ci95,user_us_mean,user_us_ci95,sys_us_mean,sys_us_ci95,minflt_mean,minflt_ci95,majflt_mean,majflt_ci95,nvcsw_mean,nvcsw_ci95,nivcsw_mean,nivcsw_ci95,delta_total_ns_pct_vs_original,delta_wall_pct_vs_original,delta_total_pct_vs_original,delta_avg_ns_pct_vs_original,delta_rss_pct_vs_original,delta_user_pct_vs_original,delta_sys_pct_vs_original
10000,4,10,64,80,512000,8000,hybrid-hit,80047.0,3694.4,49103656.0,2142357.08,49103.0,2142.44,10000.0,0.0,4909.8,214.45,425212.4,69.57,1628804.7,26814.7,267514.3,28060.37,107403.3,0.68,0.0,0.0,0.1,0.23,38.4,31.12,1025.38,499.19,1025.52,1026.88,1022.04,2093.97,1026.85
10000,4,10,64,80,512000,8000,hybrid-miss,78353.0,2281.45,47993509.0,1010636.01,47992.9,1010.56,10000.0,0.0,4798.8,101.17,425138.4,59.26,1619512.8,44122.22,267842.6,19065.12,107402.5,0.7,0.0,0.0,0.1,0.23,47.0,37.14,999.94,486.51,1000.07,1001.40,1021.84,2081.46,1028.23
10000,4,10,64,80,512000,8000,original-global,13359.2,821.25,4363283.7,492851.76,4362.7,492.72,10000.0,0.0,435.7,49.2,37896.4,88.63,74240.0,5066.64,23740.0,4851.12,9072.7,0.76,0.0,0.0,0.2,0.3,16.1,23.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,64,80,512000,8000,linear-global,14105.9,655.07,4856474.9,353776.11,4856.1,353.81,10000.0,0.0,485.0,35.35,41419.2,56.61,80312.7,6085.61,26815.9,5163.22,9956.0,1.12,0.0,0.0,0.0,0.0,2.8,3.01,11.30,5.59,11.31,11.32,9.30,8.18,12.96
10000,4,10,64,80,512000,8000,linear-hit,80018.5,2952.77,48267362.1,1320280.25,48266.8,1320.24,10000.0,0.0,4826.4,132.01,421960.8,75.35,1718322.8,43825.97,295695.6,34152.02,106582.7,1.07,0.0,0.0,0.0,0.0,37.9,31.17,1006.22,498.98,1006.35,1007.73,1013.46,2214.55,1145.56
10000,4,10,64,80,512000,8000,linear-miss,79256.5,2304.48,47982420.7,1259412.4,47982.0,1259.32,10000.0,0.0,4797.7,125.88,421923.2,100.05,1691071.9,50496.41,326145.7,38126.92,106582.7,1.12,0.0,0.0,0.1,0.23,33.2,25.1,999.69,493.27,999.82,1001.15,1013.36,2177.84,1273.82
10000,4,10,64,80,512000,8000,trie-global,16564.4,962.94,6703952.8,527435.76,6703.5,527.27,10000.0,0.0,670.0,52.66,44198.0,85.81,90137.1,9369.74,43567.7,9900.12,11554.4,34.44,0.0,0.0,187.4,6.33,22.0,20.46,53.64,23.99,53.65,53.78,16.63,21.41,83.52
10000,4,10,64,80,512000,8000,trie-hit,280594.6,25220.8,240411368.5,23437105.04,240410.7,23437.14,10000.0,0.0,24040.6,2343.73,556663.2,51.67,1805282.6,42627.51,415431.2,60020.76,141129.7,22.59,0.0,0.0,185.4,11.86,38.8,20.63,5409.87,2000.38,5410.59,5417.70,1368.91,2331.68,1649.92
10000,4,10,64,80,512000,8000,trie-miss,278384.9,17834.06,238318508.1,16214580.4,238317.9,16214.59,10000.0,0.0,23831.2,1621.38,556637.2,75.09,1809746.5,42296.29,407336.6,57266.55,141172.3,38.68,0.0,0.0,180.3,11.95,75.0,106.77,5361.91,1983.84,5362.62,5369.64,1368.84,2337.70,1615.82
10000,4,10,64,90,576000,9000,hybrid-global,18278.8,1748.68,7463184.3,758973.35,7462.6,759.02,10000.0,0.0,745.8,75.94,47699.2,67.52,88411.8,5081.05,25077.9,6357.04,11531.9,0.71,0.0,0.0,0.0,0.0,2.3,1.91,55.37,20.26,55.37,55.41,19.10,15.52,-24.02
10000,4,10,64,90,576000,9000,hybrid-hit,89146.6,7078.25,51327487.3,4791626.03,51327.1,4791.66,10000.0,0.0,5132.3,479.22,475688.0,48.1,1986013.2,90453.22,276974.7,30511.14,120195.5,0.84,0.0,0.0,0.0,0.0,151.4,297.5,968.51,486.50,968.60,969.45,1087.76,2495.05,739.16
10000,4,10,64,90,576000,9000,hybrid-miss,87357.4,6984.48,50207337.9,4691288.54,50206.9,4691.31,10000.0,0.0,5020.4,469.08,475698.4,52.03,1979464.4,85597.06,273117.1,22427.28,120195.7,0.59,0.0,0.0,0.0,0.0,51.8,56.73,945.19,474.73,945.28,946.13,1087.79,2486.49,727.47
10000,4,10,64,90,576000,9000,original-global,15199.7,740.07,4803636.6,356106.78,4803.2,355.95,10000.0,0.0,479.9,35.65,40049.2,72.43,76530.8,4542.9,33006.1,6685.79,9621.4,0.9,0.0,0.0,0.0,0.0,0.3,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,64,90,576000,9000,linear-global,15646.5,948.76,5437905.8,483216.94,5437.4,483.3,10000.0,0.0,543.3,48.2,43971.2,59.82,86294.1,7051.72,25719.7,6406.57,10611.6,0.69,0.0,0.0,0.0,0.0,0.4,0.5,13.20,2.94,13.20,13.21,9.79,12.76,-22.08
10000,4,10,64,90,576000,9000,linear-hit,79635.3,1483.82,44779036.7,345651.37,44778.5,345.62,10000.0,0.0,4477.3,34.59,471930.4,93.12,1975572.2,98199.47,267092.9,22255.66,119276.1,0.98,0.0,0.0,0.0,0.0,8.8,5.78,832.19,423.93,832.26,832.97,1078.38,2481.41,709.22
10000,4,10,64,90,576000,9000,linear-miss,84998.2,7645.04,48525198.6,5548895.56,48524.8,5548.9,10000.0,0.0,4852.1,554.82,471907.2,70.03,1973118.9,52109.48,271914.9,29963.82,119275.6,1.02,0.0,0.0,0.0,0.0,6.0,2.59,910.18,459.21,910.26,911.06,1078.32,2478.20,723.83
10000,4,10,64,90,576000,9000,trie-global,17822.6,873.73,7400201.9,641922.6,7399.5,641.86,10000.0,0.0,739.4,64.21,47190.0,83.13,90824.5,5331.52,21349.3,4862.2,11393.3,1.35,0.0,0.0,0.0,0.0,1.7,0.83,54.05,17.26,54.05,54.07,17.83,18.68,-35.32
10000,4,10,64,90,576000,9000,trie-hit,282774.9,2933.4,241104243.4,2366993.17,241103.8,2367.05,10000.0,0.0,24109.8,236.67,623384.4,59.12,2037556.1,22015.07,374482.6,19134.34,157146.9,0.79,0.0,0.0,0.0,0.0,37.4,13.63,4919.20,1760.40,4919.65,4923.92,1456.55,2562.40,1034.59
10000,4,10,64,90,576000,9000,trie-miss,285859.8,4826.4,242142503.1,2065104.79,242141.9,2065.14,10000.0,0.0,24213.7,206.44,623353.6,51.84,2052539.6,50928.27,376539.9,24442.07,157146.4,0.6,0.0,0.0,0.0,0.0,37.1,13.15,4940.82,1780.69,4941.26,4945.57,1456.47,2581.98,1040.82
10000,4,10,64,100,640000,10000,hybrid-global,17996.2,695.4,7639123.9,505183.46,7638.6,505.06,10000.0,0.0,763.3,50.61,50559.6,73.15,92350.0,8015.16,27294.9,6822.55,12267.0,0.48,0.0,0.0,0.0,0.0,1.0,0.67,75.68,27.93,75.69,75.71,20.14,10.43,6.57
10000,4,10,64,100,640000,10000,hybrid-hit,89938.1,2979.41,47813072.2,1159394.03,47812.5,1159.4,10000.0,0.0,4780.7,115.85,526048.4,46.85,2211482.0,39100.46,322809.8,28910.64,133000.8,0.94,0.0,0.0,0.0,0.0,26.7,15.03,999.59,539.35,999.72,1000.53,1149.98,2544.52,1160.35
10000,4,10,64,100,640000,10000,hybrid-miss,90048.2,2483.63,48371343.5,1362835.36,48370.9,1362.82,10000.0,0.0,4836.7,136.31,525986.8,42.74,2215917.6,31436.12,309941.7,22078.28,133000.6,0.6,0.0,0.0,0.0,0.0,16.7,4.93,1012.43,540.13,1012.56,1013.42,1149.84,2549.83,1110.10
10000,4,10,64,100,640000,10000,original-global,14067.2,193.75,4348255.4,99795.28,4347.7,99.82,10000.0,0.0,434.4,9.96,42084.4,84.51,83625.0,4532.43,25612.8,5079.75,10144.0,1.01,0.0,0.0,0.0,0.0,0.9,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10000,4,10,64,100,640000,10000,linear-global,16370.8,1651.34,5978322.8,1018447.9,5977.8,1018.42,10000.0,0.0,597.2,101.85,46370.4,67.39,97294.7,9536.17,22352.6,5742.44,11245.0,1.12,0.0,0.0,0.0,0.0,1.9,1.49,37.49,16.38,37.49,37.48,10.18,16.35,-12.73
10000,4,10,64,100,640000,10000,linear-hit,84145.5,1194.05,42828871.4,328760.18,42828.4,328.67,10000.0,0.0,4282.3,32.79,521885.2,78.11,2237758.7,32291.21,322031.6,24778.36,131979.9,1.04,0.0,0.0,0.0,0.0,13.2,5.61,884.97,498.17,885.08,885.80,1140.09,2575.94,1157.31
10000,4,10,64,100,640000,10000,linear-miss,86241.0,3703.98,44149167.7,1442196.52,44148.6,1442.08,10000.0,0.0,4414.3,144.34,521821.2,59.32,2275134.8,139340.15,348382.8,25344.49,131979.2,0.81,0.0,0.0,0.0,0.0,21.1,7.31,915.33,513.06,915.45,916.18,1139.94,2620.64,1260.19
10000,4,10,64,100,640000,10000,trie-global,17418.0,839.2,7175506.3,624948.31,7175.0,625.0,10000.0,0.0,717.1,62.46,49883.2,38.29,95508.9,9380.2,26947.5,5509.24,12106.6,0.9,0.0,0.0,0.0,0.0,1.4,0.69,65.02,23.82,65.03,65.08,18.53,14.21,5.21
10000,4,10,64,100,640000,10000,trie-hit,332381.3,27282.26,280691638.3,22249536.53,280691.0,22249.45,10000.0,0.0,28068.6,2224.9,690195.2,50.1,2441069.8,135062.78,435271.1,48873.65,174050.7,0.68,0.0,0.0,0.0,0.0,25.7,13.79,6355.27,2262.81,6356.08,6361.46,1540.03,2819.07,1599.43
10000,4,10,64,100,640000,10000,trie-miss,313647.9,5050.09,264875044.6,3239788.56,264874.4,3239.91,10000.0,0.0,26487.1,324.04,690269.2,44.39,2354157.3,36617.05,403819.1,18136.27,174051.2,0.81,0.0,0.0,0.0,0.0,30.9,15.69,5991.52,2129.64,5992.29,5997.40,1540.20,2715.14,1476.63
