repeat,case,project,routes,path_len,providers_per_rule,prefix_rules,origin_diversity_pct,generated_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
3,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8746,2258234,2258,10000,225,23352,39270,11781,5353,0,0,0,
4,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8916,2380896,2380,10000,238,23436,27546,23611,5354,0,1,1,
5,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8972,2414697,2414,10000,241,23284,42432,8489,5352,0,0,0,
6,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,9040,2420689,2420,10000,242,23320,31866,19916,5353,0,0,0,
7,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8547,2160723,2160,10000,216,23212,37604,12534,5351,0,0,0,
8,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8878,2377469,2377,10000,237,23404,31997,19998,5354,0,0,1,
9,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8506,2196368,2196,10000,219,23420,33347,16673,5353,0,0,2,
10,original-global,bird,10000,4,10,64,10,64000,1000,test_routes,8657,2260471,2260,10000,226,23296,38348,11504,5352,0,0,1,
1,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,71678,61349746,61349,10000,6134,155372,361947,80435,38765,0,0,2,
1,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,11090,3902288,3902,10000,390,27056,38734,23240,6303,0,0,55,
1,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,80949,70369761,70369,10000,7036,155432,331421,139755,38766,0,0,1,
2,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,64534,54848621,54848,10000,5484,155224,299379,159668,38766,0,0,135,
2,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10082,3325905,3325,10000,332,27176,50338,7744,6304,0,0,0,
2,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,68662,58723396,58723,10000,5872,155372,369953,79559,38767,0,0,4,
3,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,76716,65522088,65522,10000,6552,155372,402075,91551,38767,0,0,10,
3,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,11120,3855739,3855,10000,385,27176,41024,24614,6305,0,0,1,
3,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,72464,61512534,61512,10000,6151,155328,374613,80562,38768,0,0,10,
4,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,67445,57244984,57244,10000,5724,155432,327809,107937,38766,0,0,5,
4,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,11582,3974443,3974,10000,397,27056,54719,11725,6302,0,0,1,
4,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,70656,60614513,60614,10000,6061,155516,355360,83849,38767,0,0,5,
5,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,66054,56302051,56302,10000,5630,155368,348202,98921,38766,0,0,13,
5,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10369,3509075,3509,10000,350,27012,44251,16091,6302,0,0,1,
5,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,78479,63958138,63958,10000,6395,155280,370257,75633,38764,0,0,33,
6,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,82506,71057531,71057,10000,7105,155488,368239,128103,38767,0,0,1,
6,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10525,3532608,3532,10000,353,26948,36597,24398,6303,0,0,1,
6,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,67481,57668725,57668,10000,5766,155580,349673,84406,38768,0,0,8,
7,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,70913,61466798,61466,10000,6146,155436,353136,104335,38767,0,0,2,
7,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10237,3390002,3390,10000,339,27076,51810,7973,6303,0,0,0,
7,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,79342,68540763,68540,10000,6854,155372,367675,95917,38767,0,0,7,
8,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,103596,87141274,87141,10000,8714,155416,426439,104627,38767,0,0,16,
8,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10881,3773211,3773,10000,377,27160,38898,21610,6304,0,1,10,
8,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,92701,80056905,80056,10000,8005,155468,409922,135337,38765,0,0,1,
9,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,65689,55809016,55809,10000,5580,155332,346016,80471,38766,0,1,2,
9,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10666,3628266,3628,10000,362,26996,52763,8121,6302,0,0,0,
9,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,68374,58568743,58568,10000,5856,155368,354678,79702,38765,0,0,1,
10,trie-miss,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,75715,64786398,64786,10000,6478,155480,354477,124872,38766,0,0,17,
10,trie-global,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,10963,3653820,3653,10000,365,26860,47913,15971,6302,0,0,0,
10,trie-hit,bird-prefix-trie,10000,4,10,64,20,128000,2000,test_routes,81317,69806354,69806,10000,6980,155468,410788,91702,38765,0,0,24,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,52754,42838109,42838,10000,4283,122564,378377,43813,30552,0,1,3,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10483,3355975,3355,10000,335,27272,35647,23765,6331,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,46674,37366451,37366,10000,3736,122608,328072,84021,30554,0,0,1,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,46629,37105971,37105,10000,3710,122492,332438,72087,30553,0,0,2,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,11006,3558766,3558,10000,355,27272,34645,26938,6331,0,0,48,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,57373,47030933,47030,10000,4703,122408,384671,97038,30552,0,0,2,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,46022,36571088,36571,10000,3657,122460,349846,56299,30553,0,0,3,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10350,3224468,3224,10000,322,27144,38073,21151,6332,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,50916,40959471,40959,10000,4095,122476,341201,84299,30552,0,1,2,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,43016,33915094,33915,10000,3391,122648,336010,67202,30553,0,0,62,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10511,3358918,3358,10000,335,27248,36285,24190,6331,0,0,0,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,44503,35148926,35148,10000,3514,122584,325478,83354,30551,0,0,5,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,43894,34526601,34526,10000,3452,122520,334125,76460,30551,0,0,5,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10373,3298707,3298,10000,329,27200,46253,12614,6329,0,2,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,44244,34771628,34771,10000,3477,122512,335260,63859,30553,0,1,7,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,43328,33744069,33744,10000,3374,122476,345343,59542,30553,0,0,4,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10802,3588803,3588,10000,358,27344,35903,23935,6335,0,0,2,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,44538,34070055,34070,10000,3407,122480,328253,92071,30554,0,0,9,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,43610,34149475,34149,10000,3414,122588,321640,76392,30553,0,0,6,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10012,3034506,3034,10000,303,27216,36321,24214,6333,0,0,0,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,48667,38655034,38655,10000,3865,122512,337303,84330,30555,0,0,8,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,46298,36719923,36719,10000,3671,122476,341339,64252,30552,0,0,9,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10505,3331177,3331,10000,333,27272,50740,8456,6332,0,0,1,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,62712,51133530,51133,10000,5113,122236,405316,75549,30553,0,0,14,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,58631,47341477,47341,10000,4734,122572,357326,67496,30551,0,0,7,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10483,3238650,3238,10000,323,27308,52776,8119,6332,0,2,2,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,62828,51390139,51390,10000,5139,122596,390544,95631,30555,0,0,8,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,44250,34609014,34609,10000,3460,122508,318600,87617,30554,0,0,3,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,10700,3419618,3419,10000,341,27156,39471,19735,6330,0,0,1,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,20,128000,2000,test_routes,50085,40169542,40169,10000,4016,122560,375977,55996,30554,0,0,2,
1,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,9493,2733789,2733,10000,273,25204,44774,12211,5874,0,0,0,
2,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,15875,4275794,4275,10000,427,25180,66165,16541,5874,0,0,1,
3,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,10392,3138740,3138,10000,313,25300,33712,25284,5874,0,0,1,
4,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,9705,2758049,2758,10000,275,25536,46254,12622,5876,0,0,1,
5,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,10503,3058936,3058,10000,305,25388,49042,12260,5875,0,0,1,
6,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,9617,2758700,2758,10000,275,25320,50162,7717,5874,0,0,0,
7,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,9810,2800001,2800,10000,280,25472,41360,16544,5876,0,0,0,
8,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,10806,3131016,3131,10000,313,25368,55381,7922,5874,0,0,1,
9,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,9240,2550307,2550,10000,255,25380,36343,20190,5877,0,0,0,
10,original-global,bird,10000,4,10,64,20,128000,2000,test_routes,10696,3149691,3149,10000,314,25472,50857,11736,5876,0,0,0,
1,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,49258,39606627,39606,10000,3960,121552,365336,64224,30315,0,0,1,
1,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9983,2862711,2862,10000,286,26212,47595,11898,6095,0,0,0,
1,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,51458,41811088,41811,10000,4181,121708,348877,76194,30317,0,0,3,
2,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,47470,37936652,37936,10000,3793,121584,327208,99761,30315,0,0,1,
2,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9597,2748254,2748,10000,274,26280,50665,7794,6095,0,0,4,
2,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,46948,37981128,37981,10000,3798,121556,343716,71896,30314,0,0,12,
3,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,48359,39118548,39118,10000,3911,121716,335453,83867,30317,0,0,3,
3,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9617,2777581,2777,10000,277,26416,55202,3943,6094,0,0,0,
3,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,47554,38469769,38469,10000,3846,121556,353245,68242,30315,0,0,1,
4,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,48400,39076543,39076,10000,3907,121600,377853,48236,30316,0,0,3,
4,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9644,2867598,2867,10000,286,26244,29223,29223,6095,0,0,0,
4,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,46482,37471217,37471,10000,3747,121584,363415,55911,30315,0,0,1,
5,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,50888,41452512,41452,10000,4145,121580,352036,64743,30316,0,0,42,
5,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,12019,3431054,3431,10000,343,26408,40418,22046,6096,0,0,100,
5,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,48387,38942919,38942,10000,3894,121576,348356,72073,30315,0,0,11,
6,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,48810,39600004,39600,10000,3960,121560,346237,79606,30315,0,0,1,
6,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9722,2922664,2922,10000,292,26264,39424,19712,6094,0,0,1,
6,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,45750,36835946,36835,10000,3683,121560,379221,35926,30315,0,0,1,
7,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,42144,33326698,33326,10000,3332,121452,329705,79449,30315,0,0,3,
7,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9715,2897593,2897,10000,289,26172,42907,15602,6095,0,0,0,
7,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,40381,31090848,31090,10000,3109,121612,318515,87583,30315,0,0,2,
8,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,47921,38533550,38533,10000,3853,121704,333282,88344,30315,0,0,5,
8,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,10126,3199952,3199,10000,319,26384,51592,7937,6096,0,0,1,
8,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,47486,38195441,38195,10000,3819,121580,352698,71338,30317,0,0,57,
9,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,49103,39123934,39123,10000,3912,121676,334530,91600,30318,0,0,11,
9,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,10034,3106481,3106,10000,310,26372,39556,19778,6093,0,0,1,
9,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,48122,38609440,38609,10000,3860,121672,345633,71512,30314,0,0,2,
10,linear-miss,linear,10000,4,10,64,20,128000,2000,test_routes,47938,38504883,38504,10000,3850,121508,381557,36139,30315,0,0,4,
10,linear-global,linear,10000,4,10,64,20,128000,2000,test_routes,9746,2802292,2802,10000,280,26428,51101,7865,6096,0,0,5,
10,linear-hit,linear,10000,4,10,64,20,128000,2000,test_routes,47202,37618580,37618,10000,3761,121564,377559,44182,30315,0,0,5,
1,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11099,3623326,3623,10000,362,30216,54058,12475,7071,0,0,0,
1,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50306,39468369,39468,10000,3946,172940,467321,151765,43361,0,0,1,
1,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,48811,38146485,38146,10000,3814,172988,475241,123789,43363,0,0,1,
2,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11185,3659836,3659,10000,365,30108,39379,27565,7071,0,0,0,
2,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,55100,43547876,43547,10000,4354,173068,528378,92083,43361,0,0,1,
2,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,49621,38215923,38215,10000,3821,172944,527469,91911,43363,0,0,2,
3,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,12149,3983787,3983,10000,398,30216,48225,24112,7071,0,0,0,
3,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,49125,38549593,38549,10000,3854,173068,511779,87963,43362,0,0,7,
3,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,49400,38698050,38698,10000,3869,172868,490710,119688,43361,0,0,21,
4,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11420,3767621,3767,10000,376,30252,55706,11937,7072,0,0,0,
4,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,53079,41950155,41950,10000,4195,172988,516126,100024,43363,0,0,7,
4,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,54538,42982211,42982,10000,4298,173068,529368,91544,43361,0,0,5,
5,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11563,3873447,3873,10000,387,30152,46502,23256,7071,0,0,0,
5,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,53536,42347116,42347,10000,4234,172988,538254,92398,43362,0,0,7,
5,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,52706,41250021,41250,10000,4125,172812,548975,72133,43361,0,0,11,
6,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11377,3778460,3778,10000,377,30216,59100,7880,7071,0,0,1,
6,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50036,39518820,39518,10000,3951,173008,509125,96214,43363,0,0,8,
6,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50442,39510981,39510,10000,3951,173128,587417,87912,43363,0,0,16,
7,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11295,3704160,3704,10000,370,30216,47650,19854,7071,0,0,7,
7,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,48510,37829717,37829,10000,3782,173028,527083,71876,43361,0,0,14,
7,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,47505,36868091,36868,10000,3686,173164,501340,99474,43364,0,0,24,
8,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11203,3666367,3666,10000,366,30020,37564,29217,7071,0,0,0,
8,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50786,39867392,39867,10000,3986,172988,510527,99714,43362,0,0,12,
8,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,49925,39090785,39090,10000,3909,173052,499637,115915,43362,0,0,6,
9,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11487,3859402,3859,10000,385,30192,43261,23597,7072,0,0,0,
9,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50161,37925274,37925,10000,3792,173004,471937,135972,43362,0,0,12,
9,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,48883,38078843,38078,10000,3807,172876,517341,75594,43362,0,0,17,
10,hybrid-global,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,11270,3715490,3715,10000,371,30196,46947,19561,7071,0,0,2,
10,hybrid-hit,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,51883,40751279,40751,10000,4075,172988,539409,79912,43361,0,0,12,
10,hybrid-miss,bird-prefix-hybrid,10000,4,10,64,30,192000,3000,test_routes,50670,39924006,39924,10000,3992,172876,544669,64068,43362,0,0,2,
1,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10074,2843711,2843,10000,284,27540,44016,19993,6407,0,0,0,
2,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10334,2940262,2940,10000,294,27368,61283,4085,6404,0,0,3,
3,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10722,3128553,3128,10000,312,27456,50913,15665,6405,0,0,1,
4,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10135,2835242,2835,10000,283,27384,52380,12077,6404,0,0,0,
5,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10263,2836461,2836,10000,283,27540,44309,20140,6405,0,0,1,
6,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10312,2914362,2914,10000,291,27324,40853,24512,6405,0,0,0,
7,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10540,3054759,3054,10000,305,27516,53812,11531,6406,0,0,4,
8,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10138,2836091,2836,10000,283,27248,56724,8103,6404,0,0,0,
9,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10434,3016683,3016,10000,301,27384,42281,23062,6405,0,0,0,
10,original-global,bird,10000,4,10,64,30,192000,3000,test_routes,10256,2846552,2846,10000,284,27240,56344,8049,6404,0,0,0,
1,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,11534,3619039,3619,10000,361,28824,48109,24054,6734,0,0,1,
1,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,72441,58936062,58936,10000,5893,171644,596805,136185,43027,0,0,1,
1,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,56038,44523116,44523,10000,4452,171588,568572,69029,43029,0,0,12,
2,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,10147,2939376,2939,10000,293,29016,50277,15469,6736,0,0,3,
2,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,51925,40812179,40812,10000,4081,171672,515517,111895,43028,0,0,1,
2,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,71824,58347708,58347,10000,5834,171400,596089,148067,43024,0,0,1,
3,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,11397,3465243,3465,10000,346,28928,51935,19975,6736,0,0,0,
3,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,68844,55899122,55899,10000,5589,171508,609742,104252,43027,0,0,1,
3,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,50825,39689343,39689,10000,3968,171400,523858,95974,43024,0,0,3,
4,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,11210,3394088,3394,10000,339,28760,59942,11988,6734,0,0,0,
4,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,53206,42155680,42155,10000,4215,171652,537921,83681,43026,0,0,6,
4,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,67739,54997222,54997,10000,5499,171488,596418,112085,43026,0,0,2,
5,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,11586,3602373,3602,10000,360,28932,55813,15937,6735,0,0,3,
5,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,67272,54692058,54692,10000,5469,171580,609869,99657,43026,0,0,2,
5,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,48447,37822515,37822,10000,3782,171524,501324,108288,43027,0,0,5,
6,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,9972,2901191,2901,10000,290,28848,44329,20164,6736,0,0,0,
6,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,46450,35896814,35896,10000,3589,171648,503232,96622,43026,0,0,5,
6,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,48737,38110668,38110,10000,3811,171516,501967,91632,43026,0,0,5,
7,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,12235,4414103,4414,10000,441,28720,58029,7737,6734,0,0,5,
7,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,54211,42991150,42991,10000,4299,171656,518240,91675,43025,0,0,6,
7,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,50603,39568005,39568,10000,3956,171404,482734,135652,43026,0,0,2,
8,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,10150,3026548,3026,10000,302,28804,57345,7646,6734,0,0,1,
8,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,49484,38636290,38636,10000,3863,171460,505530,119422,43026,0,0,4,
8,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,50450,39712464,39712,10000,3971,171520,509912,99590,43027,0,0,7,
9,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,11226,3408377,3408,10000,340,28992,35839,35839,6734,0,0,1,
9,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,50568,39679702,39679,10000,3967,171648,526943,87823,43028,0,0,53,
9,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,70959,57534286,57534,10000,5753,171660,542578,183524,43028,0,0,2,
10,linear-global,linear,10000,4,10,64,30,192000,3000,test_routes,9942,2925982,2925,10000,292,28720,45964,19151,6735,0,0,2,
10,linear-hit,linear,10000,4,10,64,30,192000,3000,test_routes,68675,55490544,55490,10000,5549,171660,573819,139468,43028,0,0,4,
10,linear-miss,linear,10000,4,10,64,30,192000,3000,test_routes,66093,53662690,53662,10000,5366,171700,613714,96272,43026,0,1,2,
1,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11063,3789870,3789,10000,378,30064,41635,24981,7021,0,0,1,
1,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,100081,87490074,87490,10000,8749,222216,549539,119465,55679,0,0,35,
1,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,114208,100055868,100055,10000,10005,222264,608970,176355,55679,0,0,4,
2,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11045,3778245,3778,10000,377,30100,84702,16136,7025,0,0,5,
2,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,103646,90995605,90995,10000,9099,222320,624758,116150,55678,0,0,76,
2,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,117525,103489731,103489,10000,10348,222252,619987,139126,55677,0,1,8,
3,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11036,3726240,3726,10000,372,29808,45337,20608,7021,0,0,2,
3,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,101713,88707569,88707,10000,8870,222200,564155,104030,55680,0,0,2,
3,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,107009,94560269,94560,10000,9456,222184,572332,148074,55679,0,0,5,
4,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,11038,3748249,3748,10000,374,30036,58390,8343,7025,0,0,0,
4,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,122214,108518678,108518,10000,10851,222220,546751,199530,55680,0,0,13,
4,trie-miss,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,97194,85077489,85077,10000,8507,222360,573302,84210,55680,0,0,2,
5,trie-global,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,10576,3484455,3484,10000,348,29808,57706,8243,7021,0,0,1,
5,trie-hit,bird-prefix-trie,10000,4,10,64,30,192000,3000,test_routes,99560,87497473,87497,10000,8749,222324,533375,128331,55680,0,0,6,
